age,num_previous_recidivisms,race_Caucasian,race_Hispanic,race_Other,gender_Male,registeredSexOffender_TRUE,violentOffender_TRUE,gangMember_x_TRUE,homeless_TRUE,employmentStatus_Full_Time,employmentStatus_Part_Time,employmentStatus_Unemployed,HighestEducationLevel_High_School_Diploma,HighestEducationLevel_No_HS_Diploma,HighestEducationLevel_Some_College,licenseStatus_Not_Suspended,licenseStatus_Suspended,Recidivism
43,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
29,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
44,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
54,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
31,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
40,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
41,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
39,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
30,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
49,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
21,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
36,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
69,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
30,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
47,6,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
46,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
26,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
27,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
31,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
45,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
47,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
41,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
37,3,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1
34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
33,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
51,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
28,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
53,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
54,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
49,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
32,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
56,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
47,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
52,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
21,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
34,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
63,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
30,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
36,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
57,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
62,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
37,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
40,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
47,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
41,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
57,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
35,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
55,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
56,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
43,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
33,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
27,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
27,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
40,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
27,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
46,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
31,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
32,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
32,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
53,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
25,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
46,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
50,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
64,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
30,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
24,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
30,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
41,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
56,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
39,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
49,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
34,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
56,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
34,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
69,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
30,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
35,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
38,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
30,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1
33,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
38,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
55,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
43,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
49,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
43,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
31,7,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
33,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
39,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
38,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
34,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
29,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1
35,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
59,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
36,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
30,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
36,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
37,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
55,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
29,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
44,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
70,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
36,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
24,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
57,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0
49,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
31,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
58,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
37,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1
27,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
32,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
24,7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
44,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
58,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
66,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
58,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
24,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
42,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
41,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
29,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
34,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
40,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33,2,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0
45,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
62,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
47,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
40,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
47,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
41,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
27,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
34,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
57,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
38,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
43,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
64,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
60,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
71,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
41,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
44,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
23,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
57,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
43,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
58,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
32,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
41,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
36,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
57,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
55,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
39,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
37,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
50,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
31,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
31,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
38,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
31,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
22,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
25,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
43,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
34,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
47,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
72,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
45,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
53,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
29,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
64,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
27,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
27,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
39,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
41,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
37,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
37,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
29,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1
35,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
42,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
39,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
33,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
38,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
42,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
48,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
39,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
54,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
41,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
39,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
44,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
29,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
33,4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
28,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
47,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
48,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
37,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
30,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
45,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
28,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
39,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
57,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
33,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
38,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
70,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
30,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
43,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
41,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
29,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
49,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
41,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
34,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
36,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
34,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
25,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
29,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1
35,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
39,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
26,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
35,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
59,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
36,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
36,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
27,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
25,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1
50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
39,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
24,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
42,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
28,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
29,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
60,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1
24,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1
23,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
65,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
30,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1
24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
29,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
20,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
38,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
58,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
38,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
32,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
41,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
51,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
35,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
35,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
