,ocp_jl,ocp_wr,ocp_hd,class_mild,need,placement,ocp_jl_low_los,ocp_jl_total,ocp_wr_low_los,ocp_wr_total,ocp_hd_low_los,ocp_hd_total
379,,,,1,0,jail,103.0,263.0,64.0,152.0,192.0,294.0
380,,,,1,0,home detention,103.0,263.0,64.0,152.0,192.0,294.0
381,,,,1,0,home detention,103.0,263.0,64.0,152.0,192.0,294.0
382,,,,1,0,home detention,103.0,263.0,64.0,152.0,192.0,294.0
383,,,,0,1,work release,109.0,264.0,64.0,146.0,194.0,300.0
384,,,,0,1,work release,109.0,264.0,64.0,146.0,194.0,300.0
385,,,,0,0,work release,109.0,264.0,64.0,146.0,194.0,300.0
386,,,,0,0,work release,109.0,264.0,64.0,146.0,194.0,300.0
387,,,,0,0,work release,109.0,264.0,64.0,146.0,194.0,300.0
388,,,,1,0,work release,109.0,264.0,64.0,146.0,194.0,300.0
389,,,,1,0,work release,109.0,264.0,64.0,146.0,194.0,300.0
390,,,,1,0,work release,109.0,264.0,64.0,146.0,194.0,300.0
391,,,,1,0,work release,109.0,264.0,64.0,146.0,194.0,300.0
392,,,,1,0,work release,109.0,264.0,64.0,146.0,194.0,300.0
393,,,,0,1,jail,109.0,263.0,71.0,153.0,190.0,299.0
394,,,,0,1,home detention,109.0,263.0,71.0,153.0,190.0,299.0
395,,,,0,0,jail,109.0,263.0,71.0,153.0,190.0,299.0
396,,,,0,0,jail,109.0,263.0,71.0,153.0,190.0,299.0
397,,,,1,1,home detention,109.0,263.0,71.0,153.0,190.0,299.0
398,,,,1,1,home detention,109.0,263.0,71.0,153.0,190.0,299.0
399,,,,1,1,home detention,109.0,263.0,71.0,153.0,190.0,299.0
400,,,,1,0,jail,109.0,263.0,71.0,153.0,190.0,299.0
401,,,,1,0,jail,109.0,263.0,71.0,153.0,190.0,299.0
402,,,,1,0,jail,109.0,263.0,71.0,153.0,190.0,299.0
403,,,,1,0,home detention,109.0,263.0,71.0,153.0,190.0,299.0
404,,,,0,1,work release,113.0,269.0,71.0,148.0,192.0,304.0
405,,,,0,0,work release,113.0,269.0,71.0,148.0,192.0,304.0
406,,,,1,1,work release,113.0,269.0,71.0,148.0,192.0,304.0
407,,,,1,1,work release,113.0,269.0,71.0,148.0,192.0,304.0
408,,,,1,1,work release,113.0,269.0,71.0,148.0,192.0,304.0
409,,,,1,1,work release,113.0,269.0,71.0,148.0,192.0,304.0
410,,,,0,1,work release,112.0,266.0,77.0,143.0,189.0,305.0
411,,,,0,1,work release,112.0,266.0,77.0,143.0,189.0,305.0
412,,,,0,1,work release,112.0,266.0,77.0,143.0,189.0,305.0
413,,,,0,1,work release,112.0,266.0,77.0,143.0,189.0,305.0
414,,,,0,0,work release,112.0,266.0,77.0,143.0,189.0,305.0
415,,,,1,1,work release,112.0,266.0,77.0,143.0,189.0,305.0
416,,,,1,0,work release,112.0,266.0,77.0,143.0,189.0,305.0
417,,,,1,0,work release,112.0,266.0,77.0,143.0,189.0,305.0
418,,,,0,1,home detention,110.0,266.0,85.0,151.0,180.0,303.0
419,,,,0,1,home detention,110.0,266.0,85.0,151.0,180.0,303.0
420,,,,0,1,home detention,110.0,266.0,85.0,151.0,180.0,303.0
421,,,,0,0,jail,110.0,266.0,85.0,151.0,180.0,303.0
422,,,,1,1,jail,110.0,266.0,85.0,151.0,180.0,303.0
423,,,,1,1,home detention,110.0,266.0,85.0,151.0,180.0,303.0
424,,,,1,1,home detention,110.0,266.0,85.0,151.0,180.0,303.0
425,,,,1,0,jail,110.0,266.0,85.0,151.0,180.0,303.0
426,,,,1,0,jail,110.0,266.0,85.0,151.0,180.0,303.0
427,,,,1,0,jail,110.0,266.0,85.0,151.0,180.0,303.0
428,,,,0,0,work release,111.0,266.0,85.0,148.0,186.0,309.0
429,,,,1,0,work release,111.0,266.0,85.0,148.0,186.0,309.0
430,,,,0,1,work release,110.0,264.0,86.0,140.0,187.0,310.0
431,,,,1,1,work release,110.0,264.0,86.0,140.0,187.0,310.0
432,,,,1,1,work release,110.0,264.0,86.0,140.0,187.0,310.0
433,,,,1,0,work release,110.0,264.0,86.0,140.0,187.0,310.0
434,,,,1,0,work release,110.0,264.0,86.0,140.0,187.0,310.0
435,,,,0,1,work release,110.0,259.0,89.0,138.0,179.0,309.0
436,,,,0,0,work release,110.0,259.0,89.0,138.0,179.0,309.0
437,,,,0,0,work release,110.0,259.0,89.0,138.0,179.0,309.0
438,,,,0,0,work release,110.0,259.0,89.0,138.0,179.0,309.0
439,,,,1,1,work release,110.0,259.0,89.0,138.0,179.0,309.0
440,,,,1,1,work release,110.0,259.0,89.0,138.0,179.0,309.0
441,,,,1,1,work release,110.0,259.0,89.0,138.0,179.0,309.0
442,,,,1,1,work release,110.0,259.0,89.0,138.0,179.0,309.0
443,,,,1,1,work release,110.0,259.0,89.0,138.0,179.0,309.0
444,,,,1,0,work release,110.0,259.0,89.0,138.0,179.0,309.0
445,,,,1,0,work release,110.0,259.0,89.0,138.0,179.0,309.0
446,,,,0,1,jail,109.0,255.0,93.0,149.0,179.0,310.0
447,,,,0,1,home detention,109.0,255.0,93.0,149.0,179.0,310.0
448,,,,0,0,jail,109.0,255.0,93.0,149.0,179.0,310.0
449,,,,0,0,jail,109.0,255.0,93.0,149.0,179.0,310.0
450,,,,0,0,jail,109.0,255.0,93.0,149.0,179.0,310.0
451,,,,1,1,home detention,109.0,255.0,93.0,149.0,179.0,310.0
452,,,,1,1,home detention,109.0,255.0,93.0,149.0,179.0,310.0
453,,,,1,1,home detention,109.0,255.0,93.0,149.0,179.0,310.0
454,,,,1,0,jail,109.0,255.0,93.0,149.0,179.0,310.0
455,,,,1,0,jail,109.0,255.0,93.0,149.0,179.0,310.0
456,,,,1,0,jail,109.0,255.0,93.0,149.0,179.0,310.0
457,,,,0,1,work release,110.0,262.0,93.0,135.0,181.0,312.0
458,,,,0,0,work release,110.0,262.0,93.0,135.0,181.0,312.0
459,,,,0,0,work release,110.0,262.0,93.0,135.0,181.0,312.0
460,,,,1,1,work release,110.0,262.0,93.0,135.0,181.0,312.0
461,,,,1,1,work release,110.0,262.0,93.0,135.0,181.0,312.0
462,,,,1,0,work release,110.0,262.0,93.0,135.0,181.0,312.0
463,,,,1,0,work release,110.0,262.0,93.0,135.0,181.0,312.0
464,,,,1,0,work release,110.0,262.0,93.0,135.0,181.0,312.0
465,,,,1,0,work release,110.0,262.0,93.0,135.0,181.0,312.0
466,,,,0,0,work release,109.0,255.0,102.0,144.0,181.0,314.0
467,,,,1,1,work release,109.0,255.0,102.0,144.0,181.0,314.0
468,,,,1,1,work release,109.0,255.0,102.0,144.0,181.0,314.0
469,,,,1,1,work release,109.0,255.0,102.0,144.0,181.0,314.0
470,,,,1,1,work release,109.0,255.0,102.0,144.0,181.0,314.0
471,,,,1,0,work release,109.0,255.0,102.0,144.0,181.0,314.0
472,,,,1,0,work release,109.0,255.0,102.0,144.0,181.0,314.0
473,,,,1,0,work release,109.0,255.0,102.0,144.0,181.0,314.0
474,,,,1,0,work release,109.0,255.0,102.0,144.0,181.0,314.0
475,,,,1,0,work release,109.0,255.0,102.0,144.0,181.0,314.0
476,,,,1,0,work release,109.0,255.0,102.0,144.0,181.0,314.0
477,,,,0,1,jail,109.0,250.0,112.0,154.0,180.0,313.0
478,,,,0,0,jail,109.0,250.0,112.0,154.0,180.0,313.0
479,,,,0,0,jail,109.0,250.0,112.0,154.0,180.0,313.0
480,,,,0,0,jail,109.0,250.0,112.0,154.0,180.0,313.0
481,,,,1,1,jail,109.0,250.0,112.0,154.0,180.0,313.0
482,,,,1,1,jail,109.0,250.0,112.0,154.0,180.0,313.0
483,,,,1,1,home detention,109.0,250.0,112.0,154.0,180.0,313.0
484,,,,1,0,jail,109.0,250.0,112.0,154.0,180.0,313.0
485,,,,1,0,jail,109.0,250.0,112.0,154.0,180.0,313.0
486,,,,1,0,jail,109.0,250.0,112.0,154.0,180.0,313.0
487,,,,1,0,jail,109.0,250.0,112.0,154.0,180.0,313.0
488,,,,0,0,jail,112.0,253.0,108.0,155.0,173.0,315.0
489,,,,0,0,jail,112.0,253.0,108.0,155.0,173.0,315.0
490,,,,0,0,jail,112.0,253.0,108.0,155.0,173.0,315.0
491,,,,1,1,jail,112.0,253.0,108.0,155.0,173.0,315.0
492,,,,1,1,jail,112.0,253.0,108.0,155.0,173.0,315.0
493,,,,1,1,home detention,112.0,253.0,108.0,155.0,173.0,315.0
494,,,,1,1,home detention,112.0,253.0,108.0,155.0,173.0,315.0
495,,,,1,1,home detention,112.0,253.0,108.0,155.0,173.0,315.0
496,,,,1,0,jail,112.0,253.0,108.0,155.0,173.0,315.0
497,,,,1,0,jail,112.0,253.0,108.0,155.0,173.0,315.0
498,,,,1,0,home detention,112.0,253.0,108.0,155.0,173.0,315.0
499,,,,1,0,home detention,112.0,253.0,108.0,155.0,173.0,315.0
500,,,,0,1,work release,115.0,258.0,96.0,147.0,177.0,320.0
501,,,,0,1,work release,115.0,258.0,96.0,147.0,177.0,320.0
502,,,,0,1,work release,115.0,258.0,96.0,147.0,177.0,320.0
503,,,,0,0,work release,115.0,258.0,96.0,147.0,177.0,320.0
504,,,,0,0,work release,115.0,258.0,96.0,147.0,177.0,320.0
505,,,,0,0,work release,115.0,258.0,96.0,147.0,177.0,320.0
506,,,,1,1,work release,115.0,258.0,96.0,147.0,177.0,320.0
507,,,,1,1,work release,115.0,258.0,96.0,147.0,177.0,320.0
508,,,,1,1,work release,115.0,258.0,96.0,147.0,177.0,320.0
509,,,,1,1,work release,115.0,258.0,96.0,147.0,177.0,320.0
510,,,,1,1,work release,115.0,258.0,96.0,147.0,177.0,320.0
511,,,,1,0,work release,115.0,258.0,96.0,147.0,177.0,320.0
512,,,,1,0,work release,115.0,258.0,96.0,147.0,177.0,320.0
513,,,,1,0,work release,115.0,258.0,96.0,147.0,177.0,320.0
514,,,,1,0,work release,115.0,258.0,96.0,147.0,177.0,320.0
515,,,,1,0,work release,115.0,258.0,96.0,147.0,177.0,320.0
516,,,,1,0,work release,115.0,258.0,96.0,147.0,177.0,320.0
517,,,,1,0,work release,115.0,258.0,96.0,147.0,177.0,320.0
518,,,,0,1,jail,115.0,258.0,106.0,162.0,177.0,319.0
519,,,,0,1,jail,115.0,258.0,106.0,162.0,177.0,319.0
520,,,,1,1,jail,115.0,258.0,106.0,162.0,177.0,319.0
521,,,,1,1,jail,115.0,258.0,106.0,162.0,177.0,319.0
522,,,,1,1,jail,115.0,258.0,106.0,162.0,177.0,319.0
523,,,,1,1,home detention,115.0,258.0,106.0,162.0,177.0,319.0
524,,,,1,1,home detention,115.0,258.0,106.0,162.0,177.0,319.0
525,,,,1,1,home detention,115.0,258.0,106.0,162.0,177.0,319.0
526,,,,1,0,jail,115.0,258.0,106.0,162.0,177.0,319.0
527,,,,0,1,jail,119.0,256.0,106.0,162.0,180.0,322.0
528,,,,0,1,jail,119.0,256.0,106.0,162.0,180.0,322.0
529,,,,0,1,jail,119.0,256.0,106.0,162.0,180.0,322.0
530,,,,0,0,jail,119.0,256.0,106.0,162.0,180.0,322.0
531,,,,0,0,jail,119.0,256.0,106.0,162.0,180.0,322.0
532,,,,0,0,jail,119.0,256.0,106.0,162.0,180.0,322.0
533,,,,0,0,jail,119.0,256.0,106.0,162.0,180.0,322.0
534,,,,1,1,jail,119.0,256.0,106.0,162.0,180.0,322.0
535,,,,1,1,jail,119.0,256.0,106.0,162.0,180.0,322.0
536,,,,1,1,home detention,119.0,256.0,106.0,162.0,180.0,322.0
537,,,,1,1,home detention,119.0,256.0,106.0,162.0,180.0,322.0
538,,,,1,0,jail,119.0,256.0,106.0,162.0,180.0,322.0
539,,,,1,0,jail,119.0,256.0,106.0,162.0,180.0,322.0
540,,,,1,0,jail,119.0,256.0,106.0,162.0,180.0,322.0
541,,,,1,0,jail,119.0,256.0,106.0,162.0,180.0,322.0
542,,,,1,0,jail,119.0,256.0,106.0,162.0,180.0,322.0
543,,,,1,0,jail,119.0,256.0,106.0,162.0,180.0,322.0
544,,,,1,0,jail,119.0,256.0,106.0,162.0,180.0,322.0
545,,,,1,0,home detention,119.0,256.0,106.0,162.0,180.0,322.0
546,,,,0,1,jail,131.0,270.0,106.0,162.0,183.0,325.0
547,,,,0,1,home detention,131.0,270.0,106.0,162.0,183.0,325.0
548,,,,0,1,home detention,131.0,270.0,106.0,162.0,183.0,325.0
549,,,,0,0,jail,131.0,270.0,106.0,162.0,183.0,325.0
550,,,,0,0,jail,131.0,270.0,106.0,162.0,183.0,325.0
551,,,,1,1,jail,131.0,270.0,106.0,162.0,183.0,325.0
552,,,,1,1,home detention,131.0,270.0,106.0,162.0,183.0,325.0
553,,,,1,1,home detention,131.0,270.0,106.0,162.0,183.0,325.0
554,,,,1,1,home detention,131.0,270.0,106.0,162.0,183.0,325.0
555,,,,1,0,jail,131.0,270.0,106.0,162.0,183.0,325.0
556,,,,1,0,jail,131.0,270.0,106.0,162.0,183.0,325.0
557,,,,0,1,jail,135.0,273.0,100.0,154.0,186.0,329.0
558,,,,1,1,jail,135.0,273.0,100.0,154.0,186.0,329.0
559,,,,1,1,jail,135.0,273.0,100.0,154.0,186.0,329.0
560,,,,1,1,home detention,135.0,273.0,100.0,154.0,186.0,329.0
561,,,,1,1,home detention,135.0,273.0,100.0,154.0,186.0,329.0
562,,,,1,1,home detention,135.0,273.0,100.0,154.0,186.0,329.0
563,,,,1,1,home detention,135.0,273.0,100.0,154.0,186.0,329.0
564,,,,1,0,jail,135.0,273.0,100.0,154.0,186.0,329.0
565,,,,1,0,jail,135.0,273.0,100.0,154.0,186.0,329.0
566,,,,0,1,jail,140.0,272.0,95.0,151.0,187.0,333.0
567,,,,0,1,jail,140.0,272.0,95.0,151.0,187.0,333.0
568,,,,0,1,jail,140.0,272.0,95.0,151.0,187.0,333.0
569,,,,0,0,jail,140.0,272.0,95.0,151.0,187.0,333.0
570,,,,1,1,jail,140.0,272.0,95.0,151.0,187.0,333.0
571,,,,1,1,jail,140.0,272.0,95.0,151.0,187.0,333.0
572,,,,1,1,home detention,140.0,272.0,95.0,151.0,187.0,333.0
573,,,,1,0,jail,140.0,272.0,95.0,151.0,187.0,333.0
574,,,,1,0,home detention,140.0,272.0,95.0,151.0,187.0,333.0
575,,,,0,1,jail,143.0,276.0,90.0,151.0,185.0,335.0
576,,,,0,0,jail,143.0,276.0,90.0,151.0,185.0,335.0
577,,,,1,1,jail,143.0,276.0,90.0,151.0,185.0,335.0
578,,,,1,1,jail,143.0,276.0,90.0,151.0,185.0,335.0
579,,,,1,1,jail,143.0,276.0,90.0,151.0,185.0,335.0
580,,,,1,1,jail,143.0,276.0,90.0,151.0,185.0,335.0
581,,,,1,1,jail,143.0,276.0,90.0,151.0,185.0,335.0
582,,,,1,0,jail,143.0,276.0,90.0,151.0,185.0,335.0
583,,,,1,0,jail,143.0,276.0,90.0,151.0,185.0,335.0
584,,,,1,0,jail,143.0,276.0,90.0,151.0,185.0,335.0
585,,,,1,0,home detention,143.0,276.0,90.0,151.0,185.0,335.0
586,,,,0,1,work release,150.0,285.0,83.0,141.0,177.0,334.0
587,,,,0,1,work release,150.0,285.0,83.0,141.0,177.0,334.0
588,,,,0,1,work release,150.0,285.0,83.0,141.0,177.0,334.0
589,,,,1,1,work release,150.0,285.0,83.0,141.0,177.0,334.0
590,,,,1,1,work release,150.0,285.0,83.0,141.0,177.0,334.0
591,,,,1,1,work release,150.0,285.0,83.0,141.0,177.0,334.0
592,,,,1,1,work release,150.0,285.0,83.0,141.0,177.0,334.0
593,,,,1,0,work release,150.0,285.0,83.0,141.0,177.0,334.0
594,,,,1,0,work release,150.0,285.0,83.0,141.0,177.0,334.0
595,,,,1,0,work release,150.0,285.0,83.0,141.0,177.0,334.0
596,,,,1,0,work release,150.0,285.0,83.0,141.0,177.0,334.0
597,,,,1,0,work release,150.0,285.0,83.0,141.0,177.0,334.0
598,,,,1,0,work release,150.0,285.0,83.0,141.0,177.0,334.0
599,,,,1,0,work release,150.0,285.0,83.0,141.0,177.0,334.0
600,,,,0,1,jail,149.0,280.0,91.0,154.0,176.0,332.0
601,,,,0,1,jail,149.0,280.0,91.0,154.0,176.0,332.0
602,,,,0,0,jail,149.0,280.0,91.0,154.0,176.0,332.0
603,,,,1,1,home detention,149.0,280.0,91.0,154.0,176.0,332.0
604,,,,1,1,home detention,149.0,280.0,91.0,154.0,176.0,332.0
605,,,,1,1,home detention,149.0,280.0,91.0,154.0,176.0,332.0
606,,,,1,1,home detention,149.0,280.0,91.0,154.0,176.0,332.0
607,,,,1,0,jail,149.0,280.0,91.0,154.0,176.0,332.0
608,,,,1,0,jail,149.0,280.0,91.0,154.0,176.0,332.0
609,,,,1,0,jail,149.0,280.0,91.0,154.0,176.0,332.0
610,,,,1,0,jail,149.0,280.0,91.0,154.0,176.0,332.0
611,,,,1,0,jail,149.0,280.0,91.0,154.0,176.0,332.0
612,,,,1,0,jail,149.0,280.0,91.0,154.0,176.0,332.0
613,,,,1,0,home detention,149.0,280.0,91.0,154.0,176.0,332.0
614,,,,1,0,home detention,149.0,280.0,91.0,154.0,176.0,332.0
615,,,,0,1,jail,153.0,277.0,92.0,155.0,183.0,336.0
616,,,,0,1,jail,153.0,277.0,92.0,155.0,183.0,336.0
617,,,,0,1,jail,153.0,277.0,92.0,155.0,183.0,336.0
618,,,,0,1,home detention,153.0,277.0,92.0,155.0,183.0,336.0
619,,,,1,0,jail,153.0,277.0,92.0,155.0,183.0,336.0
620,,,,1,0,jail,153.0,277.0,92.0,155.0,183.0,336.0
621,,,,1,0,jail,153.0,277.0,92.0,155.0,183.0,336.0
622,,,,0,1,jail,152.0,278.0,81.0,154.0,179.0,337.0
623,,,,0,1,jail,152.0,278.0,81.0,154.0,179.0,337.0
624,,,,0,0,jail,152.0,278.0,81.0,154.0,179.0,337.0
625,,,,0,0,jail,152.0,278.0,81.0,154.0,179.0,337.0
626,,,,1,1,jail,152.0,278.0,81.0,154.0,179.0,337.0
627,,,,1,1,jail,152.0,278.0,81.0,154.0,179.0,337.0
628,,,,1,1,jail,152.0,278.0,81.0,154.0,179.0,337.0
629,,,,1,1,jail,152.0,278.0,81.0,154.0,179.0,337.0
630,,,,1,0,jail,152.0,278.0,81.0,154.0,179.0,337.0
631,,,,1,0,jail,152.0,278.0,81.0,154.0,179.0,337.0
632,,,,1,0,jail,152.0,278.0,81.0,154.0,179.0,337.0
633,,,,1,0,jail,152.0,278.0,81.0,154.0,179.0,337.0
634,,,,1,1,jail,158.0,284.0,80.0,152.0,174.0,337.0
635,,,,1,1,jail,158.0,284.0,80.0,152.0,174.0,337.0
636,,,,1,1,jail,158.0,284.0,80.0,152.0,174.0,337.0
637,,,,1,1,jail,158.0,284.0,80.0,152.0,174.0,337.0
638,,,,1,1,jail,158.0,284.0,80.0,152.0,174.0,337.0
639,,,,1,1,home detention,158.0,284.0,80.0,152.0,174.0,337.0
640,,,,1,0,jail,158.0,284.0,80.0,152.0,174.0,337.0
641,,,,1,0,jail,158.0,284.0,80.0,152.0,174.0,337.0
642,,,,1,0,jail,158.0,284.0,80.0,152.0,174.0,337.0
643,,,,1,0,jail,158.0,284.0,80.0,152.0,174.0,337.0
644,,,,0,1,jail,164.0,288.0,71.0,152.0,174.0,335.0
645,,,,0,1,home detention,164.0,288.0,71.0,152.0,174.0,335.0
646,,,,0,0,jail,164.0,288.0,71.0,152.0,174.0,335.0
647,,,,1,1,jail,164.0,288.0,71.0,152.0,174.0,335.0
648,,,,1,1,jail,164.0,288.0,71.0,152.0,174.0,335.0
649,,,,1,1,jail,164.0,288.0,71.0,152.0,174.0,335.0
650,,,,1,1,home detention,164.0,288.0,71.0,152.0,174.0,335.0
651,,,,1,0,jail,164.0,288.0,71.0,152.0,174.0,335.0
652,,,,1,0,home detention,164.0,288.0,71.0,152.0,174.0,335.0
653,,,,1,0,home detention,164.0,288.0,71.0,152.0,174.0,335.0
654,,,,1,0,home detention,164.0,288.0,71.0,152.0,174.0,335.0
655,,,,1,0,home detention,164.0,288.0,71.0,152.0,174.0,335.0
656,,,,0,1,jail,169.0,291.0,71.0,152.0,174.0,340.0
657,,,,0,0,jail,169.0,291.0,71.0,152.0,174.0,340.0
658,,,,0,0,jail,169.0,291.0,71.0,152.0,174.0,340.0
659,,,,1,1,jail,169.0,291.0,71.0,152.0,174.0,340.0
660,,,,1,0,jail,169.0,291.0,71.0,152.0,174.0,340.0
661,,,,1,0,jail,169.0,291.0,71.0,152.0,174.0,340.0
662,,,,0,1,jail,173.0,293.0,64.0,152.0,164.0,337.0
663,,,,0,0,jail,173.0,293.0,64.0,152.0,164.0,337.0
664,,,,0,0,jail,173.0,293.0,64.0,152.0,164.0,337.0
665,,,,0,0,jail,173.0,293.0,64.0,152.0,164.0,337.0
666,,,,1,0,jail,173.0,293.0,64.0,152.0,164.0,337.0
667,,,,1,0,jail,173.0,293.0,64.0,152.0,164.0,337.0
668,,,,1,0,home detention,173.0,293.0,64.0,152.0,164.0,337.0
669,,,,1,0,home detention,173.0,293.0,64.0,152.0,164.0,337.0
670,,,,0,1,jail,177.0,295.0,59.0,151.0,168.0,340.0
671,,,,0,1,jail,177.0,295.0,59.0,151.0,168.0,340.0
672,,,,0,0,jail,177.0,295.0,59.0,151.0,168.0,340.0
673,,,,1,1,jail,177.0,295.0,59.0,151.0,168.0,340.0
674,,,,1,1,home detention,177.0,295.0,59.0,151.0,168.0,340.0
675,,,,1,0,jail,177.0,295.0,59.0,151.0,168.0,340.0
676,,,,1,0,jail,177.0,295.0,59.0,151.0,168.0,340.0
677,,,,1,0,jail,177.0,295.0,59.0,151.0,168.0,340.0
678,,,,1,0,jail,177.0,295.0,59.0,151.0,168.0,340.0
679,,,,1,0,jail,177.0,295.0,59.0,151.0,168.0,340.0
680,,,,0,1,work release,185.0,303.0,59.0,146.0,163.0,334.0
681,,,,0,0,work release,185.0,303.0,59.0,146.0,163.0,334.0
682,,,,1,0,work release,185.0,303.0,59.0,146.0,163.0,334.0
683,,,,1,0,work release,185.0,303.0,59.0,146.0,163.0,334.0
684,,,,1,0,work release,185.0,303.0,59.0,146.0,163.0,334.0
685,,,,1,0,work release,185.0,303.0,59.0,146.0,163.0,334.0
686,,,,1,0,work release,185.0,303.0,59.0,146.0,163.0,334.0
687,,,,0,1,jail,184.0,296.0,65.0,151.0,158.0,332.0
688,,,,0,0,jail,184.0,296.0,65.0,151.0,158.0,332.0
689,,,,0,0,jail,184.0,296.0,65.0,151.0,158.0,332.0
690,,,,1,1,home detention,184.0,296.0,65.0,151.0,158.0,332.0
691,,,,1,1,home detention,184.0,296.0,65.0,151.0,158.0,332.0
692,,,,1,0,jail,184.0,296.0,65.0,151.0,158.0,332.0
693,,,,0,0,jail,184.0,292.0,56.0,152.0,159.0,333.0
694,,,,1,1,jail,184.0,292.0,56.0,152.0,159.0,333.0
695,,,,1,1,jail,184.0,292.0,56.0,152.0,159.0,333.0
696,,,,1,1,jail,184.0,292.0,56.0,152.0,159.0,333.0
697,,,,1,1,home detention,184.0,292.0,56.0,152.0,159.0,333.0
698,,,,1,1,home detention,184.0,292.0,56.0,152.0,159.0,333.0
699,,,,1,0,jail,184.0,292.0,56.0,152.0,159.0,333.0
700,,,,1,0,home detention,184.0,292.0,56.0,152.0,159.0,333.0
701,,,,0,1,work release,191.0,296.0,48.0,144.0,153.0,332.0
702,,,,0,1,work release,191.0,296.0,48.0,144.0,153.0,332.0
703,,,,0,0,work release,191.0,296.0,48.0,144.0,153.0,332.0
704,,,,0,0,work release,191.0,296.0,48.0,144.0,153.0,332.0
705,,,,1,1,work release,191.0,296.0,48.0,144.0,153.0,332.0
706,,,,1,1,work release,191.0,296.0,48.0,144.0,153.0,332.0
707,,,,1,1,work release,191.0,296.0,48.0,144.0,153.0,332.0
708,,,,1,1,work release,191.0,296.0,48.0,144.0,153.0,332.0
709,,,,1,1,work release,191.0,296.0,48.0,144.0,153.0,332.0
710,,,,1,0,work release,191.0,296.0,48.0,144.0,153.0,332.0
711,,,,1,0,work release,191.0,296.0,48.0,144.0,153.0,332.0
712,,,,1,0,work release,191.0,296.0,48.0,144.0,153.0,332.0
713,,,,1,0,work release,191.0,296.0,48.0,144.0,153.0,332.0
714,,,,1,0,work release,191.0,296.0,48.0,144.0,153.0,332.0
715,,,,0,0,jail,187.0,291.0,63.0,159.0,149.0,330.0
716,,,,0,0,jail,187.0,291.0,63.0,159.0,149.0,330.0
717,,,,1,1,home detention,187.0,291.0,63.0,159.0,149.0,330.0
718,,,,1,0,jail,187.0,291.0,63.0,159.0,149.0,330.0
719,,,,1,0,jail,187.0,291.0,63.0,159.0,149.0,330.0
720,,,,0,1,jail,190.0,294.0,57.0,159.0,143.0,327.0
721,,,,0,1,jail,190.0,294.0,57.0,159.0,143.0,327.0
722,,,,1,1,jail,190.0,294.0,57.0,159.0,143.0,327.0
723,,,,1,1,jail,190.0,294.0,57.0,159.0,143.0,327.0
724,,,,1,1,home detention,190.0,294.0,57.0,159.0,143.0,327.0
725,,,,1,0,jail,190.0,294.0,57.0,159.0,143.0,327.0
726,,,,1,0,jail,190.0,294.0,57.0,159.0,143.0,327.0
727,,,,1,0,jail,190.0,294.0,57.0,159.0,143.0,327.0
728,,,,1,0,home detention,190.0,294.0,57.0,159.0,143.0,327.0
729,,,,0,1,jail,198.0,299.0,47.0,154.0,137.0,324.0
730,,,,1,1,home detention,198.0,299.0,47.0,154.0,137.0,324.0
731,,,,1,0,jail,198.0,299.0,47.0,154.0,137.0,324.0
732,,,,1,0,jail,198.0,299.0,47.0,154.0,137.0,324.0
733,,,,1,0,home detention,198.0,299.0,47.0,154.0,137.0,324.0
734,,,,0,1,jail,193.0,300.0,47.0,154.0,135.0,324.0
735,,,,0,0,jail,193.0,300.0,47.0,154.0,135.0,324.0
736,,,,1,1,home detention,193.0,300.0,47.0,154.0,135.0,324.0
737,,,,1,1,home detention,193.0,300.0,47.0,154.0,135.0,324.0
738,,,,1,1,home detention,193.0,300.0,47.0,154.0,135.0,324.0
739,,,,1,0,jail,193.0,300.0,47.0,154.0,135.0,324.0
740,,,,1,0,jail,193.0,300.0,47.0,154.0,135.0,324.0
741,,,,1,0,jail,193.0,300.0,47.0,154.0,135.0,324.0
742,,,,1,0,home detention,193.0,300.0,47.0,154.0,135.0,324.0
743,,,,1,0,home detention,193.0,300.0,47.0,154.0,135.0,324.0
744,,,,0,1,work release,196.0,300.0,46.0,140.0,135.0,328.0
745,,,,0,1,work release,196.0,300.0,46.0,140.0,135.0,328.0
746,,,,0,0,work release,196.0,300.0,46.0,140.0,135.0,328.0
747,,,,0,0,work release,196.0,300.0,46.0,140.0,135.0,328.0
748,,,,0,0,work release,196.0,300.0,46.0,140.0,135.0,328.0
749,,,,1,1,work release,196.0,300.0,46.0,140.0,135.0,328.0
750,,,,1,1,work release,196.0,300.0,46.0,140.0,135.0,328.0
751,,,,1,1,work release,196.0,300.0,46.0,140.0,135.0,328.0
752,,,,1,1,work release,196.0,300.0,46.0,140.0,135.0,328.0
753,,,,1,0,work release,196.0,300.0,46.0,140.0,135.0,328.0
754,,,,1,0,work release,196.0,300.0,46.0,140.0,135.0,328.0
755,,,,1,0,work release,196.0,300.0,46.0,140.0,135.0,328.0
756,,,,1,0,work release,196.0,300.0,46.0,140.0,135.0,328.0
757,,,,0,1,work release,195.0,299.0,45.0,142.0,131.0,329.0
758,,,,1,1,work release,195.0,299.0,45.0,142.0,131.0,329.0
759,,,,1,1,work release,195.0,299.0,45.0,142.0,131.0,329.0
760,,,,1,1,work release,195.0,299.0,45.0,142.0,131.0,329.0
761,,,,1,1,work release,195.0,299.0,45.0,142.0,131.0,329.0
762,,,,1,0,work release,195.0,299.0,45.0,142.0,131.0,329.0
